,Unnamed: 0,date,open,close,high,low,volumme
0,0.0,2024-07-05,4.687,4.687,4.687,4.687,0
1,1.0,2024-07-08,4.7135,4.7135,4.7135,4.7135,0
2,2.0,2024-07-09,4.7105,4.707,4.7105,4.707,24155
3,3.0,2024-07-10,4.708,4.708,4.708,4.708,0
4,4.0,2024-07-11,4.705,4.7135,4.7135,4.705,5547
5,5.0,2024-07-12,4.7055,4.7055,4.7055,4.7055,0
6,6.0,2024-07-15,4.7125,4.7025,4.7125,4.7025,1849
7,7.0,2024-07-16,4.714,4.7165,4.7225,4.714,29688
8,8.0,2024-07-17,4.7195,4.7195,4.7195,4.7195,0
9,9.0,2024-07-18,4.6995,4.6995,4.6995,4.6995,0
10,10.0,2024-07-19,4.711,4.711,4.711,4.711,0
11,11.0,2024-07-22,4.708,4.708,4.708,4.708,0
12,12.0,2024-07-23,4.704,4.723,4.723,4.704,24199
13,13.0,2024-07-24,4.7255,4.7255,4.7255,4.7255,0
14,14.0,2024-07-25,4.7245,4.7255,4.7335,4.7245,82605
15,15.0,2024-07-26,4.7305,4.7285,4.7305,4.7205,33812
16,16.0,2024-07-29,4.7355,4.7355,4.7355,4.7355,0
17,17.0,2024-07-30,4.752,4.7595,4.7635,4.752,25789
18,18.0,2024-07-31,4.756,4.766,4.7725,4.756,58914
19,19.0,2024-08-01,4.791,4.791,4.791,4.791,0
20,20.0,2024-08-02,4.8165,4.8165,4.8165,4.8165,0
21,21.0,2024-08-06,4.7695,4.774,4.7775,4.7655,181515
22,22.0,2024-08-07,4.7715,4.795,4.795,4.7715,1531
23,23.0,2024-08-08,4.759,4.759,4.759,4.759,0
24,24.0,2024-08-09,4.7525,4.7525,4.7525,4.7525,0
25,25.0,2024-08-12,4.763,4.763,4.763,4.763,0
26,26.0,2024-08-13,4.769,4.7705,4.7705,4.769,22031
27,27.0,2024-08-14,4.76,4.757,4.76,4.757,15425
28,28.0,2024-08-15,4.756,4.7595,4.7595,4.756,1849
29,29.0,2024-08-16,4.7495,4.7495,4.7495,4.7495,0
30,30.0,2024-08-19,4.733,4.733,4.733,4.733,0
31,31.0,2024-08-20,4.72,4.72,4.72,4.72,0
32,32.0,2024-08-21,4.717,4.7255,4.7255,4.717,7396
33,33.0,2024-08-22,4.72,4.72,4.72,4.72,0
34,34.0,2024-08-23,4.719,4.719,4.719,4.719,0
35,35.0,2024-08-26,4.72,4.737,4.737,4.72,5280
36,36.0,2024-08-27,4.715,4.715,4.715,4.715,0
37,37.0,2024-08-28,4.7295,4.7295,4.7295,4.7295,0
38,38.0,2024-08-29,4.7365,4.757,4.757,4.7365,25468
39,39.0,2024-08-30,4.7525,4.757,4.759,4.7525,14792
40,40.0,2024-09-02,4.753,4.753,4.753,4.753,0
41,41.0,2024-09-03,4.7565,4.7565,4.7565,4.7565,0
