,Unnamed: 0,date,open,close,high,low,volumme
0,0.0,2019-11-30,88.72,88.72,88.72,88.72,0
1,1.0,2020-05-29,85.1,85.1,85.1,85.1,0
2,2.0,2020-05-31,85.1,85.1,85.1,85.1,0
3,3.0,2020-11-30,96.0,96.0,96.0,96.0,0
4,4.0,2021-05-31,95.93,95.93,95.93,95.93,0
5,5.0,2021-11-30,95.53,95.53,95.53,95.53,0
6,6.0,2022-05-31,92.85,92.85,92.85,92.85,0
7,7.0,2023-05-31,89.06,89.06,89.06,89.06,0
8,8.0,2024-05-31,89.06,89.06,89.06,89.06,0
0,,2019-11-30 00:00:00,88.72,88.72,88.72,88.72,0
1,,2020-05-29 00:00:00,85.1,85.1,85.1,85.1,0
2,,2020-05-31 00:00:00,85.1,85.1,85.1,85.1,0
3,,2020-11-30 00:00:00,96.0,96.0,96.0,96.0,0
4,,2021-05-31 00:00:00,95.93,95.93,95.93,95.93,0
5,,2021-11-30 00:00:00,95.53,95.53,95.53,95.53,0
6,,2022-05-31 00:00:00,92.85,92.85,92.85,92.85,0
7,,2023-05-31 00:00:00,89.06,89.06,89.06,89.06,0
8,,2024-05-31 00:00:00,89.06,89.06,89.06,89.06,0
