,Unnamed: 0,date,open,close,high,low,volumme
0,0.0,2023-09-25,55.219,55.219,55.219,55.219,0
1,1.0,2023-09-26,54.856,54.856,54.856,54.856,0
2,2.0,2023-09-27,54.811,54.811,54.811,54.811,0
3,3.0,2023-09-28,54.96,54.96,54.96,54.96,0
4,4.0,2023-09-29,55.83,55.83,55.83,55.83,0
5,5.0,2023-10-02,55.573,55.573,55.573,55.573,0
6,6.0,2023-10-03,54.91,54.91,54.91,54.91,0
7,7.0,2023-10-04,53.822,54.231,54.231,53.822,1
8,8.0,2023-10-05,54.279,54.279,54.279,54.279,0
9,9.0,2023-10-06,54.298,54.298,54.298,54.298,0
10,10.0,2023-10-09,54.301,54.301,54.301,54.301,0
11,11.0,2023-10-10,54.576,54.576,54.576,54.576,0
12,12.0,2023-10-11,54.431,55.074,55.074,54.431,33
13,13.0,2023-10-12,55.56,55.56,55.56,55.56,0
14,14.0,2023-10-13,54.425,54.425,54.425,54.425,0
15,15.0,2023-10-16,53.893,53.893,53.893,53.893,0
16,16.0,2023-10-17,54.173,54.173,54.173,54.173,0
17,17.0,2023-10-18,54.28,54.28,54.28,54.28,0
18,18.0,2023-10-19,53.375,53.375,53.375,53.375,0
19,19.0,2023-10-20,52.809,52.809,52.809,52.809,0
20,20.0,2023-10-23,52.261,52.261,52.261,52.261,0
21,21.0,2023-10-24,52.43,52.43,52.43,52.43,0
22,22.0,2023-10-25,52.43,52.43,52.43,52.43,0
23,23.0,2023-10-26,51.34,51.34,51.34,51.34,0
24,24.0,2023-10-27,51.58,51.58,51.58,51.58,0
25,25.0,2023-10-30,51.659,51.659,51.659,51.659,0
26,26.0,2023-10-31,50.85,50.85,50.85,50.85,0
27,27.0,2023-11-01,51.69,51.69,51.69,51.69,0
28,28.0,2023-11-02,52.14,52.14,52.14,52.14,0
29,29.0,2023-11-03,53.305,53.305,53.305,53.305,0
30,30.0,2023-11-06,54.425,54.425,54.425,54.425,0
31,31.0,2023-11-07,53.84,53.84,53.84,53.84,0
32,32.0,2023-11-08,53.905,53.905,53.905,53.905,0
33,33.0,2023-11-09,53.804,53.804,53.804,53.804,0
34,34.0,2023-11-10,53.528,53.528,53.528,53.528,0
35,35.0,2023-11-13,53.852,53.852,53.852,53.852,0
36,36.0,2023-11-14,54.003,54.003,54.003,54.003,0
37,37.0,2023-11-15,55.718,55.718,55.718,55.718,0
38,38.0,2023-11-16,55.41,55.41,55.41,55.41,0
39,39.0,2023-11-17,55.4,55.4,55.4,55.4,0
40,40.0,2023-11-20,55.96,55.96,55.96,55.96,0
41,41.0,2023-11-21,56.326,55.667,56.326,55.667,128
42,42.0,2023-11-22,55.83,55.83,55.83,55.83,0
43,43.0,2023-11-23,55.899,56.24,56.24,55.899,9
44,44.0,2023-11-24,55.653,55.653,55.653,55.653,0
45,45.0,2023-11-27,55.726,55.726,55.726,55.726,0
46,46.0,2023-11-28,55.704,55.704,55.704,55.704,0
47,47.0,2023-11-29,55.886,55.886,55.886,55.886,0
